item_id,source,parent_item_id,parent_source,pair_stem,case_id,win_y0,win_x0,win_y1,win_x1,native_w,native_h,upsample_factor,window_group,window_index,window_spec,has_mask,image
a5719c1b93d39a347d0b32a20ee883bd,ai_boundary,0abdbb2f0ab66826a00272aee13e0467,sagid,0abdbb2f0ab66826a00272aee13e0467|2,sagid_triplet_00269,0.123047,0.023926,0.423828,0.174316,308,462,1.4545,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00269.jpg
8e3ee0716955050feb90163818eb5a9e,ai_boundary,36a03d429da76b3d15984461a367c2dc,sagid,36a03d429da76b3d15984461a367c2dc|2,sagid_triplet_00297,0.196875,0.042188,0.596875,0.442188,256,256,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00297.jpg
4a8651cd397a131e65c0687a9544c281,ai_boundary,e98eeeb3739bf28ded78c0e611157d22,sagid,e98eeeb3739bf28ded78c0e611157d22|2,sagid_triplet_00373,0.010780,0.115174,0.297228,0.403281,843,558,0.8029,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00373.jpg
a7647f8d7f8d3a5e9c7461b7960ba5c1,ai_boundary,16872073e4aca84d7c919d7968a7d71c,sagid,16872073e4aca84d7c919d7968a7d71c|2,sagid_triplet_00427,0.167453,0.556250,0.778302,0.956250,256,259,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00427.jpg
41c907a86944b75aa1230eebfad79a24,ai_boundary,2279295364a8fb83a6f3f55083b67116,sagid,2279295364a8fb83a6f3f55083b67116|2,sagid_triplet_00459,0.042188,0.329114,0.498437,0.946203,390,292,1.5342,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00459.jpg
3cc6b482ae33603a83df5b1ce3b3812b,ai_boundary,abe363db8fd31f7a1951c5c4e4e6792b,sagid,abe363db8fd31f7a1951c5c4e4e6792b|2,sagid_triplet_00462,0.314583,0.595313,0.847917,0.995313,256,256,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00462.jpg
9d7ec7c93f16cb8a5d7d24a738a33557,ai_boundary,4728d1cddb04499f3de57dd53625b5c2,sagid,4728d1cddb04499f3de57dd53625b5c2|2,sagid_triplet_00478,0.385355,0.688965,0.574704,0.873535,378,256,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00478.jpg
1fe64b8bd2171a800ce5c5190a3f89a0,ai_boundary,1b027afcffe31088a37e1c196e64e11f,sagid,1b027afcffe31088a37e1c196e64e11f|2,sagid_triplet_00485,0.375631,0.104588,0.579861,0.334806,1094,647,0.6924,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00485.jpg
5f091438b7661739f167f27742c8551b,ai_boundary,a9b036da1547af549bd26ee4130fd310,sagid,a9b036da1547af549bd26ee4130fd310|2,sagid_triplet_00513,0.238158,0.291000,0.581579,0.616000,325,261,1.7165,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00513.jpg
5e64da2f561f3445ea62a0c31d260cd8,ai_boundary,1d58c1e401927157daf8e8ea56f2593e,sagid,1d58c1e401927157daf8e8ea56f2593e|2,sagid_triplet_00524,0.151334,0.721082,0.510534,0.906950,797,1023,0.5621,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00524.jpg
de599ca8755f0baa35487a38ff17c954,ai_boundary,347f3fd8119674e4fa51e2808792705a,sagid,347f3fd8119674e4fa51e2808792705a|2,sagid_triplet_00525,0.510958,0.786765,0.707386,0.993260,674,968,0.6647,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00525.jpg
95616ce53182368a17c04d62e453d1b9,ai_boundary,f9d63368aed745c26c3a80ef446db573,sagid,f9d63368aed745c26c3a80ef446db573|2,sagid_triplet_00578,0.679000,0.462434,0.807000,0.603391,424,256,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00578.jpg
58043c4c6eccab15f2666f6c186c7a5a,ai_boundary,c0d500eb586eaa152348e7418e9fb308,sagid,c0d500eb586eaa152348e7418e9fb308|2,sagid_triplet_00586,0.624387,0.256899,0.987132,0.546469,1427,1184,0.3784,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00586.jpg
431545419d2f73e028dffef411f00aa2,ai_boundary,ef4caf0976955b853d567a21940f5202,sagid,ef4caf0976955b853d567a21940f5202|2,sagid_triplet_00641,0.442370,0.635417,0.567167,0.808517,565,615,0.7929,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00641.jpg
4b615542c1988e5797031b9cedd92051,ai_boundary,bfeb7bf0d3f14b6d9478b9389b36dd41,sagid,bfeb7bf0d3f14b6d9478b9389b36dd41|2,sagid_triplet_00652,0.259375,0.018750,0.659375,0.597917,278,256,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00652.jpg
5ca02a30b78d39cc33558d2efbedb14f,ai_boundary,896c3e651fc26bbb82fb831c834b66d2,sagid,896c3e651fc26bbb82fb831c834b66d2|2,sagid_triplet_00675,0.189236,0.558105,0.437500,0.784180,463,286,1.5664,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00675.jpg
15fdd944e0dd282a81584f96b0c6e8ef,ai_boundary,35f0bdc5af639bae51f3e5219bcf1fe2,sagid,35f0bdc5af639bae51f3e5219bcf1fe2|2,sagid_triplet_00734,0.200000,0.357292,0.400000,0.623958,256,256,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00734.jpg
0bbc2f10d156a94969315cb79d7f9cd8,ai_boundary,393bf3f2e90b15f6adaa9cd759b629f9,sagid,393bf3f2e90b15f6adaa9cd759b629f9|2,sagid_triplet_00755,0.407813,0.000000,0.860938,0.941667,452,290,1.5448,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00755.jpg
7a6b9be3b986a39a6765e966ee1e0c3a,ai_boundary,ce3ae75fb3a2e02fc389f16fb385558b,sagid,ce3ae75fb3a2e02fc389f16fb385558b|2,sagid_triplet_00835,0.654785,0.521324,0.834961,0.822794,410,369,1.2141,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00835.jpg
6d6e49b84e68df5e4cadb98caeb58277,ai_boundary,2d1f4a240d34944bfec977005990658d,sagid,2d1f4a240d34944bfec977005990658d|2,sagid_triplet_00839,0.075000,0.123438,0.608333,0.523438,256,256,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00839.jpg
5df17c46e09e07ca96996a2717aecc2c,ai_boundary,18a0e07e35e81beccbc3c795d875698b,sagid,18a0e07e35e81beccbc3c795d875698b|2,sagid_triplet_00902,0.420898,0.464185,0.682617,0.699438,335,268,1.6716,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00902.jpg
de967142788cb905e40fe932d56a066f,ai_boundary,d0bccab9ef8496e56b19b6af5060b4a8,sagid,d0bccab9ef8496e56b19b6af5060b4a8|2,sagid_triplet_00920,0.004684,0.040625,0.604215,0.450000,262,256,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00920.jpg
7b101b9f83c7bf738dc60df0a7067205,ai_boundary,301fb3e506150aa5f87ca12d8995f9ae,sagid,301fb3e506150aa5f87ca12d8995f9ae|2,sagid_triplet_00926,0.146973,0.347601,0.417969,1.000000,884,555,0.8072,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00926.jpg
27dbfb825e3e76c1fefb4c51bb2b9f25,ai_boundary,956b940f6c009a4e9e8d83867da932b9,sagid,956b940f6c009a4e9e8d83867da932b9|2,sagid_triplet_00961,0.586510,0.303711,0.774194,0.428711,256,256,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00961.jpg
ba90bbc3e26fd321d692e14072bdc458,ai_boundary,519e6c49c9953241ff473e9d2411bce4,sagid,519e6c49c9953241ff473e9d2411bce4|2,sagid_triplet_00977,0.341797,0.077637,0.833333,0.477051,818,755,0.5934,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_00977.jpg
559e114ba22340aed1f7c7e7a5200e81,ai_boundary,6541caad794539d3a06f104377a6800c,sagid,6541caad794539d3a06f104377a6800c|2,sagid_triplet_01005,0.308036,0.332031,0.880952,0.625000,300,385,1.4933,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_01005.jpg
057643d8f482d4322c8a824e208053e2,ai_boundary,7f05dda99a55f0df46bc41a40dd4c3c6,sagid,7f05dda99a55f0df46bc41a40dd4c3c6|2,sagid_triplet_01006,0.033203,0.117560,0.441406,0.678571,377,418,1.1883,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_01006.jpg
d845e30cce9b715e962053f7e834341e,ai_boundary,bef731a33ccaf5f2988504307237845a,sagid,bef731a33ccaf5f2988504307237845a|2,sagid_triplet_01019,0.009368,0.085938,0.608899,0.726562,410,256,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_01019.jpg
fc0567cbd88a84ff9ce38eceeee62994,ai_boundary,dbbf4bc5e79ca9762588df4964a26e9f,sagid,dbbf4bc5e79ca9762588df4964a26e9f|2,sagid_triplet_01030,0.407813,0.447917,0.807813,0.981250,256,256,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_01030.jpg
98841005f89d6dbd6bf2fcb3d50f423e,ai_boundary,678b78cd82a1bb558dcb93d6e369afb7,sagid,678b78cd82a1bb558dcb93d6e369afb7|2,sagid_triplet_01049,0.388759,0.085938,1.000000,0.492188,260,261,1.7231,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_01049.jpg
c46be25a7200fdb0087511eb7a0bf4d9,ai_boundary,e156f378db61ce2e3a65831abe5168d6,sagid,e156f378db61ce2e3a65831abe5168d6|2,sagid_triplet_01050,0.189583,0.117188,0.722917,0.756250,409,256,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_01050.jpg
7c7f742093ce594566143015c7a968e2,ai_boundary,94ae3d36a672a4ced6626c61400d06c1,sagid,94ae3d36a672a4ced6626c61400d06c1|2,sagid_triplet_01053,0.561012,0.455078,0.941964,0.705078,256,256,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_01053.jpg
2d5e51e6284370d64e54eb50d4328ae5,ai_boundary,5b4fc8f23dc8583bfe5c9288c9e1cdd7,sagid,5b4fc8f23dc8583bfe5c9288c9e1cdd7|2,sagid_triplet_01072,0.674805,0.106120,0.924805,0.387370,432,256,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_01072.jpg
be58ae02c0c6adbe0123bc0e2ecb54d9,ai_boundary,721789245574e71c9f9007018aa6f567,sagid,721789245574e71c9f9007018aa6f567|2,sagid_triplet_01079,0.707031,0.588542,0.849121,0.832682,375,291,1.5395,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_01079.jpg
8cc844a795669c66da9003ed968102b6,ai_boundary,e702c24249f1e2e81330069144ead46d,sagid,e702c24249f1e2e81330069144ead46d|2,sagid_triplet_01085,0.294271,0.105469,0.994792,0.869141,391,269,1.6654,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_01085.jpg
557e00f13a3bbe5af303aec5b6b1711c,ai_boundary,09bc8cecdd4f3a9038b4f4dd8fa8311e,sagid,09bc8cecdd4f3a9038b4f4dd8fa8311e|2,sagid_triplet_01095,0.327474,0.002441,0.998047,0.723145,1476,1030,0.4350,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_01095.jpg
62093f5505566a296a579d313593a7c9,ai_boundary,466a8fcac28ae64a732fd3e96336b54a,sagid,466a8fcac28ae64a732fd3e96336b54a|2,sagid_triplet_01124,0.278320,0.031250,0.539062,0.310547,429,267,1.6779,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_01124.jpg
d48fd5d1fd95a31b7dd1397a165ccfcc,ai_boundary,a24637338c026816772eedbbf9dbae31,sagid,a24637338c026816772eedbbf9dbae31|2,sagid_triplet_01141,0.544643,0.706055,0.991071,0.956055,256,300,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_01141.jpg
561c519b2938c6b749c28a9aa0e66c0e,ai_boundary,8ed241e3675d2d7bcbd789e965260715,sagid,8ed241e3675d2d7bcbd789e965260715|2,sagid_triplet_01170,0.192308,0.314453,0.655325,0.616699,619,626,0.7237,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_01170.jpg
7c4aaa5fe0ea43779076de00f71cdfeb,ai_boundary,a214c12a6c7fda6700802fe0f04ee304,sagid,a214c12a6c7fda6700802fe0f04ee304|2,sagid_triplet_01171,0.326172,0.459635,0.592773,0.626302,256,273,1.7500,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_01171.jpg
c86e15b30de4966719177055f01bc8e1,ai_boundary,ba125bc84a11a69bec624a96b951eb4a,sagid,ba125bc84a11a69bec624a96b951eb4a|2,sagid_triplet_01194,0.139381,0.304688,0.531711,0.588379,581,532,0.8421,boundary,2,v5,1,/media/ssd/DINO_SCOPE_DATA/SAGI_D/modified/triplet_01194.jpg
940fac03751654a944ac0b8a61eff0ff,sp_interior,f65e767549ec5fa6c65a955f1aba2a12,imd2020,f65e767549ec5fa6c65a955f1aba2a12|0,1aa8xl,0.494167,0.593750,0.727500,0.727083,256,280,1.7500,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1aa8xl/c8vkbiq_0.jpg
c00eea48c647063428dd6bbff0eb6257,sp_interior,29bf08b5f555d5b14e780d554f2b6396,imd2020,29bf08b5f555d5b14e780d554f2b6396|0,1afc31,0.468750,0.434286,0.971250,0.988571,291,402,1.5395,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1afc31/c8wyxuh_0.jpg
c0c853dc61ae03d1e789ec18e3729931,sp_interior,e3843bd3e8a892d995c6245c59adf733,imd2020,e3843bd3e8a892d995c6245c59adf733|0,1amtqf,0.569240,0.299020,0.729167,0.508170,256,261,1.7500,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1amtqf/c8yv0ld_0.jpg
a8e59d81060cd570db274f8ecc222cdb,sp_interior,a75360de1aca94a6868937e9458de326,imd2020,a75360de1aca94a6868937e9458de326|0,1anq2a,0.291667,0.493056,0.717448,0.816840,373,327,1.3700,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1anq2a/c8z27jg_0.jpg
b55a960927ea3b37e7aef801ab826513,sp_interior,a7bcb92798373de7f77b9d2858eae6f9,imd2020,a7bcb92798373de7f77b9d2858eae6f9|0,1anq2a,0.279948,0.493056,0.747396,0.807292,362,359,1.2479,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1anq2a/c8z3et9_0.jpg
514a8354acfd4cf5f41968fc2e663f50,sp_interior,82ddfa91aa2e3031dc8e09c4a2dcd75f,imd2020,82ddfa91aa2e3031dc8e09c4a2dcd75f|0,1anq2a,0.361979,0.508681,0.705729,0.784722,318,264,1.6970,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1anq2a/c8z3m7v_0.jpg
4d2eb3fa97ba329091cf9cc23af5da22,sp_interior,2b7ab7476010d152db9a6eb138564964,imd2020,2b7ab7476010d152db9a6eb138564964|0,1anq2a,0.283854,0.512153,0.695312,0.734375,256,316,1.7500,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1anq2a/c8z3q6p_0.png
defc78d81e4ddfb86c3922e5a62b3f34,sp_interior,bf5921f9619e1c75cc56d989e2e78881,imd2020,bf5921f9619e1c75cc56d989e2e78881|0,1anq2a,0.317708,0.496528,0.734375,0.796007,345,320,1.4000,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1anq2a/c8z4ldo_0.jpg
db9743aae3b65d2d10a0e9626d407e89,sp_interior,546e2cc47d8ca9eee048e6a2c012ab5b,imd2020,546e2cc47d8ca9eee048e6a2c012ab5b|0,1anq2a,0.402344,0.493056,0.760417,0.798611,352,275,1.6291,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1anq2a/c8z4o30_0.jpg
84d5dd2cfff623161b41612e3ca90c6a,sp_interior,5d58dcaeef31aa0fb2e395a286e68a62,imd2020,5d58dcaeef31aa0fb2e395a286e68a62|0,1anq2a,0.324219,0.592882,0.695312,0.815104,256,285,1.7500,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1anq2a/c8z50ak_0.png
fc649c32a3e9e1d3ea9b9a261a540a8a,sp_interior,4d77d105bf92a80ae55a2cd27ac657bc,imd2020,4d77d105bf92a80ae55a2cd27ac657bc|0,1anq2a,0.287760,0.496528,0.717448,0.797743,347,330,1.3576,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1anq2a/c8z82ta_0.jpg
ca8e2376d150cdec0b81a482bdb18cab,sp_interior,0164de281e2edaec1d2acc915dc51f6d,imd2020,0164de281e2edaec1d2acc915dc51f6d|0,1as3ai,0.841383,0.518750,0.994792,0.611111,266,324,1.6842,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1as3ai/c90d9fr_0.jpg
14c1f745b90e4b1e5d9ddc4fc8e6a53e,sp_interior,87b467e188c4e3ed908ad4492adb4367,imd2020,87b467e188c4e3ed908ad4492adb4367|0,1as3ai,0.087595,0.710069,0.241004,0.798958,256,324,1.7500,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1as3ai/c90fxcd_0.jpg
66b475fe0f22f498fc5bcbfcb7cf5144,sp_interior,e5e1b5f22dee5b7ea7b59bf9dfc95c6f,imd2020,e5e1b5f22dee5b7ea7b59bf9dfc95c6f|0,1axr5s,0.093637,0.402578,0.285314,0.788299,778,479,0.9353,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1axr5s/c91s2tg_0.jpg
51cf4a1d538aeb3d850e14ee8ff0979f,sp_interior,21b585d2dec4836b772223ab970fc0c3,imd2020,21b585d2dec4836b772223ab970fc0c3|0,1azcvv,0.668129,0.754883,0.861842,0.926758,352,265,1.6906,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1azcvv/c92fby0_0.jpg
36434ea9e13a9816b725c1ce06a8b806,sp_interior,84d1d31028678d7ab1c6137a0a4f81ba,imd2020,84d1d31028678d7ab1c6137a0a4f81ba|0,1b6yyc,0.712010,0.327887,0.826797,0.479303,278,281,1.6115,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1b6yyc/c949b58_0.jpg
0ea5afcd0ecd99feeb82a59705c736ed,sp_interior,e8ae9ebf9c32d0fe1fc72256276ded96,imd2020,e8ae9ebf9c32d0fe1fc72256276ded96|0,1b6yyc,0.465332,0.777859,0.613770,0.999272,304,304,1.4737,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1b6yyc/c94b087_0.jpg
2f03979bd8cb48d6a53739189b6f84dc,sp_interior,dc9f7aa4c24e2d14679cebbf3dcf0d81,imd2020,dc9f7aa4c24e2d14679cebbf3dcf0d81|0,1b7ua0,0.674167,0.641250,0.988333,0.874375,373,377,1.2011,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1b7ua0/c94l7xc_0.jpg
644d1897b7c637a8438e0fa2c96f7071,sp_interior,a09fd26c4ab0bdd5d4abbcb37e8e6f5a,imd2020,a09fd26c4ab0bdd5d4abbcb37e8e6f5a|0,1b8r7b,0.400000,0.363726,0.626400,0.617443,256,283,1.7500,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1b8r7b/c94odrd_0.jpg
e2746544a6c910041d95d1ce4a95a333,sp_interior,04daaa4000311a7d3775070ca3d07f1e,imd2020,04daaa4000311a7d3775070ca3d07f1e|0,1b8r7b,0.179600,0.465312,0.295600,0.592170,256,290,1.7500,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1b8r7b/c94ol6h_0.jpg
d112e78095878555a7a356c12d65e0b9,sp_interior,5c8765b642197a22349b8244bc0add20,imd2020,5c8765b642197a22349b8244bc0add20|0,1b8r7b,0.382800,0.434589,0.578400,0.590188,314,489,1.4268,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1b8r7b/c94oyfj_0.jpg
a2b3ca64de6ff0d8ee842beac89a58be,sp_interior,9d56792e25687dd18b211a1c2e39e16e,imd2020,9d56792e25687dd18b211a1c2e39e16e|0,1b8r7b,0.161665,0.399108,0.299320,0.553297,311,344,1.4405,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1b8r7b/c94psva_0.jpg
fd427555fe1689d11aa39d05f99255b9,sp_interior,d348fffb10d97fbc2c5988ff35c47909,imd2020,d348fffb10d97fbc2c5988ff35c47909|0,1b8r7b,0.362800,0.339941,0.603200,0.646680,619,601,0.7454,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1b8r7b/c94qh20_0.jpg
6b740ec6f0bc42bbf4fb8f80929a44d1,sp_interior,178629ec3faf5a7c7e7595b49f47a33d,imd2020,178629ec3faf5a7c7e7595b49f47a33d|0,1b8r7b,0.344000,0.385530,0.614800,0.595639,424,677,1.0566,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1b8r7b/c94s1ue_0.jpg
e1c3540b70928b8ae4425482ea88dcd2,sp_interior,778eeb87af35c0a3d6dfc40fad355b11,imd2020,778eeb87af35c0a3d6dfc40fad355b11|0,1b8r7b,0.095351,0.368164,0.303388,0.624023,262,264,1.7099,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1b8r7b/c94s6nu_0.jpg
a8670872e6628caf33f67d223513b391,sp_interior,732607a3306ff3cc0106738c30f4bde5,imd2020,732607a3306ff3cc0106738c30f4bde5|0,1b8r7b,0.130400,0.424678,0.254400,0.551536,256,310,1.7500,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1b8r7b/c94tbw3_0.jpg
81c96253b44dff261fafec4c5fe7ccc1,sp_interior,288760a337d9f0de61bad79125eabf4c,imd2020,288760a337d9f0de61bad79125eabf4c|0,1b8r7b,0.460000,0.450942,0.598000,0.583251,267,345,1.6779,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1b8r7b/c94xgw2_0.jpg
474e78ae7969889e035f246688291a4e,sp_interior,e9e604cb875e63a2f03f7d93200bde5f,imd2020,e9e604cb875e63a2f03f7d93200bde5f|0,1bax4h,0.102635,0.007761,0.273284,0.239379,567,557,0.8043,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1bax4h/c95h4kd_0.jpg
379685e12359342def2a5312b4d8c8be,sp_interior,484c8e008d62018aa6f3b1c9f4edb740,imd2020,484c8e008d62018aa6f3b1c9f4edb740|0,1bek0p,0.091837,0.152963,0.272109,0.258148,284,318,1.5775,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1bek0p/c96euuf_0.jpg
cdfc27d2e48cc94c5882c0821b42f4bc,sp_interior,d28f5256ae02f216011d3030bdd701a0,imd2020,d28f5256ae02f216011d3030bdd701a0|0,1bq750,0.733844,0.199715,0.927163,0.419401,308,353,1.4545,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1bq750/c994oht_0.jpg
7ad74c453ff6af60d7b591717acedb8b,sp_interior,5abf82eeb618f5ba449335cda3806f2b,imd2020,5abf82eeb618f5ba449335cda3806f2b|0,1btpfr,0.295833,0.028007,0.523333,0.247941,267,273,1.6779,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1btpfr/c9a0df4_0.jpg
912600d47dce65a43d499b5e7a05b9ab,sp_interior,67d56042f36267c6fb2095528db842ff,imd2020,67d56042f36267c6fb2095528db842ff|0,1btpfr,0.848422,0.632202,0.964678,0.793724,314,339,1.4268,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1btpfr/c9a0ogm_0.jpg
152596c1ed892d6f8ee8933d37e5439a,sp_interior,b13cb1e23966858ed176e92532ac748d,imd2020,b13cb1e23966858ed176e92532ac748d|0,1bza2v,0.568750,0.476232,0.982812,0.701585,256,265,1.7500,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1bza2v/c9biybz_0.jpg
85bebfe55fe876604f90bc2d36a44bc5,sp_interior,aa9e3a1159acb08a7f5d2659c7446eb1,imd2020,aa9e3a1159acb08a7f5d2659c7446eb1|0,1bzitw,0.445833,0.664583,0.847222,0.995833,318,289,1.5502,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1bzitw/c9bk4fn_0.jpg
234bfda7659e6667903953861dca2392,sp_interior,46dde4d8e01e630325565a5c2016339e,imd2020,46dde4d8e01e630325565a5c2016339e|0,1bzitw,0.350000,0.006250,0.722222,0.315625,297,268,1.6716,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1bzitw/c9bp70d_0.jpg
96214e53babd280e1953917a5e648c89,sp_interior,9717583199a217645a1f3dd92f3466c4,imd2020,9717583199a217645a1f3dd92f3466c4|0,1bzno4,0.369167,0.615000,0.627500,0.952500,270,310,1.6593,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1bzno4/c9bmply_0.jpg
600432b72b9d513c9360b2743048ce0c,sp_interior,daa9e2613481b22ca103cbe8ad46ebe6,imd2020,daa9e2613481b22ca103cbe8ad46ebe6|0,1bzno4,0.570833,0.602500,0.785000,0.995000,314,257,1.7432,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1bzno4/c9bmy3r_0.jpg
74e44c8fa52ac6e5c8c7bc4bc7dc8319,sp_interior,0eb3ab3a0309dbe084825d110de2c18c,imd2020,0eb3ab3a0309dbe084825d110de2c18c|0,1bzno4,0.005000,0.103750,0.238333,0.423750,256,280,1.7500,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1bzno4/c9bns5o_0.jpg
d949406e10b68b65cb591de467bab68e,sp_interior,0c24ecf5e1e5e1f70469aac17b95fa43,imd2020,0c24ecf5e1e5e1f70469aac17b95fa43|0,1c1mwo,0.468354,0.350000,0.721519,0.557813,266,260,1.7231,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/IMD2020/1c1mwo/c9ceq9q_0.jpg
